Stimulus_Number,Filename
724,1009_WSI_FEA_XX
4006,1050_IEO_SAD_HI
5026,1062_MTI_SAD_XX
6955,1086_IEO_SAD_LO
7052,1087_TIE_ANG_XX
3607,1045_TIE_HAP_XX
2704,1034_TIE_NEU_XX
1667,1021_MTI_DIS_XX
3419,1042_TSI_DIS_XX
5421,1067_IOM_DIS_XX
1054,1014_IEO_NEU_XX
6638,1082_IEO_DIS_HI
6298,1078_IEO_HAP_HI
5394,1067_IEO_NEU_XX
5059,1062_TSI_DIS_XX
6639,1082_TIE_NEU_XX
2564,1032_MTI_NEU_XX
1635,1021_IEO_DIS_LO
5694,1070_ITH_SAD_XX
2710,1034_IOM_NEU_XX
2544,1032_TIE_FEA_XX
3005,1037_TSI_HAP_XX
862,1011_ITH_SAD_XX
1599,1020_DFA_HAP_XX
3107,1039_IEO_ANG_HI
6674,1082_IWL_DIS_XX
209,1003_MTI_DIS_XX
3007,1037_TSI_ANG_XX
2441,1030_WSI_DIS_XX
6644,1082_TIE_DIS_XX
6926,1085_ITH_DIS_XX
3888,1048_ITH_NEU_XX
190,1003_IOM_FEA_XX
2458,1031_TIE_NEU_XX
4032,1050_IWW_FEA_XX
3255,1040_TSI_DIS_XX
6209,1076_WSI_SAD_XX
1659,1021_TAI_ANG_XX
2922,1036_TSI_NEU_XX
2779,1035_IEO_ANG_HI
5087,1063_TIE_DIS_XX
1087,1014_IWW_DIS_XX
4499,1056_IEO_ANG_LO
1523,1019_ITS_HAP_XX
6278,1077_ITS_HAP_XX
4157,1051_TSI_DIS_XX
3076,1038_DFA_SAD_XX
7009,1086_DFA_NEU_XX
1500,1019_TAI_SAD_XX
434,1006_IOM_SAD_XX
2918,1036_ITS_SAD_XX
297,1004_IWL_DIS_XX
1830,1023_MTI_FEA_XX
4773,1059_TAI_HAP_XX
3594,1045_IEO_SAD_LO
7422,1091_DFA_ANG_XX
6868,1084_WSI_DIS_XX
964,1012_TSI_FEA_XX
2195,1027_WSI_DIS_XX
1403,1018_TIE_DIS_XX
4370,1054_MTI_SAD_XX
6578,1081_TAI_ANG_XX
49,1001_IWL_SAD_XX
912,1012_IOM_NEU_XX
6235,1077_IOM_NEU_XX
657,1009_IEO_ANG_LO
3520,1044_IEO_FEA_HI
2241,1028_MTI_DIS_XX
2016,1025_ITS_SAD_XX
1746,1022_MTI_SAD_XX
5631,1069_TSI_ANG_XX
2423,1030_DFA_DIS_XX
2184,1027_TSI_NEU_XX
2780,1035_IEO_FEA_LO
1545,1020_IEO_SAD_MD
3928,1049_IEO_FEA_LO
158,1002_WSI_NEU_XX
5258,1065_IWW_NEU_XX
2601,1032_WSI_HAP_XX
2469,1031_IOM_DIS_XX
2065,1026_IWW_DIS_XX
7249,1089_ITH_NEU_XX
3612,1045_IOM_NEU_XX
4693,1058_TAI_ANG_XX
5653,1070_IEO_DIS_LO
3199,1040_TIE_ANG_XX
2972,1037_TAI_FEA_XX
2176,1027_DFA_FEA_XX
3088,1038_TSI_SAD_XX
3586,1044_WSI_SAD_XX
7379,1091_TIE_SAD_XX
801,1010_TSI_DIS_XX
3488,1043_DFA_FEA_XX
5712,1070_TSI_SAD_XX
2529,1032_IEO_SAD_MD
2824,1035_ITH_SAD_XX
6346,1078_IWL_DIS_XX
5448,1067_ITH_SAD_XX
5826,1072_IOM_NEU_XX
2685,1033_WSI_ANG_XX
2391,1030_IWW_ANG_XX
2942,1037_IEO_ANG_MD
753,1010_IOM_DIS_XX
7008,1086_ITH_DIS_XX
4340,1054_IEO_FEA_HI
7436,1091_TSI_DIS_XX
3852,1048_TIE_NEU_XX
5100,1063_TAI_NEU_XX
2187,1027_TSI_ANG_XX
6491,1080_IWW_FEA_XX
3177,1039_WSI_ANG_XX
266,1004_TIE_FEA_XX
3517,1044_IEO_ANG_HI
1352,1017_ITH_NEU_XX
1367,1017_ITS_ANG_XX
166,1003_IEO_HAP_MD
1091,1014_TAI_ANG_XX
2969,1037_TAI_HAP_XX
1124,1014_TSI_NEU_XX
6038,1074_TSI_NEU_XX
1366,1017_ITS_SAD_XX
5318,1066_IEO_SAD_HI
2886,1036_TAI_NEU_XX
3405,1042_DFA_ANG_XX
1508,1019_MTI_FEA_XX
4140,1051_DFA_NEU_XX
2194,1027_WSI_FEA_XX
3917,1048_WSI_DIS_XX
1099,1014_MTI_DIS_XX
6122,1075_TSI_SAD_XX
4689,1058_IWW_DIS_XX
5867,1072_DFA_DIS_XX
359,1005_IWW_ANG_XX
130,1002_IWL_SAD_XX
758,1010_IWW_FEA_XX
1018,1013_IWL_NEU_XX
2825,1035_ITH_ANG_XX
6168,1076_TAI_SAD_XX
1164,1015_IWW_NEU_XX
1182,1015_IWL_NEU_XX
3948,1049_IWW_SAD_XX
3493,1043_ITS_ANG_XX
3956,1049_TAI_FEA_XX
6484,1080_IOM_ANG_XX
3348,1042_IEO_SAD_LO
4065,1050_ITS_HAP_XX
4559,1056_ITS_ANG_XX
3319,1041_ITH_DIS_XX
2845,1035_TSI_DIS_XX
3004,1037_TSI_NEU_XX
5948,1073_DFA_FEA_XX
6454,1079_WSI_HAP_XX
3325,1041_DFA_DIS_XX
2770,1035_IEO_NEU_XX
5519,1068_MTI_ANG_XX
2732,1034_MTI_FEA_XX
5882,1072_WSI_SAD_XX
5242,1065_IEO_FEA_HI
955,1012_ITS_HAP_XX
4283,1053_TAI_ANG_XX
4048,1050_IWL_SAD_XX
1006,1013_TAI_NEU_XX
3560,1044_ITH_NEU_XX
2031,1025_WSI_DIS_XX
139,1002_ITH_DIS_XX
1322,1017_IOM_NEU_XX
567,1007_TSI_DIS_XX
497,1007_IEO_SAD_MD
1919,1024_IWL_DIS_XX
680,1009_IWW_SAD_XX
270,1004_IOM_SAD_XX
4991,1062_IEO_ANG_LO
3480,1043_ITH_SAD_XX
798,1010_TSI_SAD_XX
6513,1080_ITH_SAD_XX
829,1011_TIE_DIS_XX
4769,1059_IWW_ANG_XX
5807,1072_IEO_HAP_HI
5959,1073_TSI_ANG_XX
2639,1033_IWW_DIS_XX
3674,1046_IEO_HAP_MD
7360,1090_WSI_DIS_XX
6425,1079_IWL_SAD_XX
1331,1017_IWW_ANG_XX
4579,1057_IEO_SAD_MD
5643,1070_IEO_HAP_HI
6952,1086_IEO_HAP_LO
3080,1038_ITS_NEU_XX
1847,1023_DFA_ANG_XX
3231,1040_IWL_DIS_XX
63,1001_DFA_FEA_XX
4876,1060_ITH_FEA_XX
6268,1077_ITH_ANG_XX
3953,1049_TAI_HAP_XX
3414,1042_TSI_NEU_XX
6447,1079_TSI_NEU_XX
584,1008_IEO_FEA_LO
3219,1040_TAI_DIS_XX
4686,1058_IWW_SAD_XX
195,1003_IWW_ANG_XX
4681,1058_IOM_ANG_XX
1133,1014_WSI_ANG_XX
621,1008_IWL_HAP_XX
2819,1035_IWL_ANG_XX
3167,1039_ITS_DIS_XX
7398,1091_TAI_ANG_XX
4010,1050_IEO_FEA_LO
5512,1068_TAI_SAD_XX
6515,1080_ITH_FEA_XX
3390,1042_IWL_NEU_XX
1287,1016_ITS_DIS_XX
4403,1054_TSI_DIS_XX
3173,1039_TSI_DIS_XX
6861,1084_TSI_FEA_XX
1409,1018_IOM_DIS_XX
6530,1080_TSI_HAP_XX
4189,1052_IOM_ANG_XX
5856,1072_ITH_NEU_XX
1779,1022_TSI_DIS_XX
2188,1027_TSI_FEA_XX
144,1002_DFA_FEA_XX
2372,1030_IEO_FEA_HI
1056,1014_IEO_HAP_MD
5817,1072_IEO_DIS_LO
4820,1060_IEO_NEU_XX
1871,1024_IEO_HAP_HI
5612,1069_ITH_SAD_XX
4973,1061_TSI_HAP_XX
2404,1030_MTI_FEA_XX
1487,1019_IOM_HAP_XX
5550,1068_TSI_FEA_XX
1510,1019_IWL_NEU_XX
929,1012_TAI_DIS_XX
6063,1075_IEO_DIS_LO
6133,1076_IEO_HAP_LO
2864,1036_IEO_FEA_HI
5898,1073_IEO_FEA_HI
2091,1026_DFA_HAP_XX
6115,1075_ITS_HAP_XX
6875,1085_IEO_SAD_HI
1617,1020_WSI_HAP_XX
7343,1090_ITS_NEU_XX
7233,1089_TAI_SAD_XX
4993,1062_IEO_ANG_HI
6397,1079_TIE_FEA_XX
319,1004_TSI_ANG_XX
6749,1083_MTI_FEA_XX
1744,1022_MTI_NEU_XX
457,1006_IWL_HAP_XX
3193,1040_IEO_DIS_LO
2266,1028_TSI_NEU_XX
398,1005_TSI_NEU_XX
3675,1046_IEO_HAP_HI
7165,1088_IWL_FEA_XX
4347,1054_TIE_ANG_XX
5458,1067_ITS_NEU_XX
3322,1041_DFA_SAD_XX
2074,1026_MTI_SAD_XX
3899,1048_DFA_DIS_XX
2405,1030_MTI_DIS_XX
2705,1034_TIE_HAP_XX
1285,1016_ITS_ANG_XX
2054,1026_IOM_NEU_XX
7435,1091_TSI_FEA_XX
2815,1035_MTI_DIS_XX
1458,1018_WSI_NEU_XX
85,1002_IEO_HAP_MD
2406,1030_IWL_NEU_XX
2081,1026_IWL_ANG_XX
504,1007_IEO_FEA_HI
128,1002_IWL_NEU_XX
2244,1028_IWL_SAD_XX
1424,1018_MTI_SAD_XX
301,1004_ITH_ANG_XX
6362,1078_ITS_ANG_XX
39,1001_TAI_FEA_XX
910,1012_TIE_FEA_XX
3332,1041_TSI_NEU_XX
3523,1044_IEO_DIS_HI
3534,1044_IOM_FEA_XX
1074,1014_TIE_FEA_XX
7028,1086_WSI_HAP_XX
2686,1033_WSI_FEA_XX
2806,1035_TAI_SAD_XX
2622,1033_TIE_NEU_XX
787,1010_DFA_ANG_XX
641,1008_ITS_ANG_XX
3750,1046_WSI_SAD_XX
6003,1074_TAI_HAP_XX
4402,1054_TSI_FEA_XX
3121,1039_IOM_HAP_XX
2968,1037_TAI_NEU_XX
2816,1035_IWL_NEU_XX
5121,1063_ITH_ANG_XX
5265,1065_TAI_HAP_XX
4216,1052_ITH_NEU_XX
556,1007_ITS_NEU_XX
5287,1065_ITH_DIS_XX
3637,1045_IWL_HAP_XX
1004,1013_IWW_FEA_XX
11,1001_IEO_FEA_LO
5385,1066_TSI_ANG_XX
1589,1020_IWL_ANG_XX
4613,1057_TAI_DIS_XX
6475,1080_TIE_NEU_XX
5603,1069_MTI_DIS_XX
5199,1064_IWL_DIS_XX
5923,1073_TAI_ANG_XX
5894,1073_IEO_ANG_MD
2436,1030_WSI_NEU_XX
3115,1039_TIE_HAP_XX
5928,1073_MTI_SAD_XX
5299,1065_ITS_DIS_XX
7186,1088_TSI_HAP_XX
5164,1064_TIE_NEU_XX
1566,1020_IOM_FEA_XX
3370,1042_IOM_FEA_XX
5257,1065_IOM_DIS_XX
4770,1059_IWW_FEA_XX
5589,1069_IWW_ANG_XX
1784,1022_WSI_FEA_XX
3651,1045_DFA_ANG_XX
380,1005_ITH_NEU_XX
873,1011_ITS_HAP_XX
2515,1031_TSI_ANG_XX
2475,1031_IWW_DIS_XX
5134,1063_ITS_FEA_XX
6138,1076_IEO_SAD_HI
3336,1041_TSI_FEA_XX
4223,1052_DFA_HAP_XX
6640,1082_TIE_HAP_XX
3636,1045_IWL_NEU_XX
5465,1067_TSI_HAP_XX
6930,1085_DFA_ANG_XX
2272,1028_WSI_NEU_XX
6176,1076_MTI_FEA_XX
842,1011_TAI_NEU_XX
339,1005_IEO_FEA_MD
2862,1036_IEO_FEA_LO
1077,1014_IOM_HAP_XX
4314,1053_ITS_FEA_XX
5560,1069_IEO_HAP_MD
6157,1076_IOM_ANG_XX
2798,1035_IWW_NEU_XX
4409,1054_WSI_DIS_XX
2007,1025_ITH_DIS_XX
1008,1013_TAI_SAD_XX
2341,1029_DFA_DIS_XX
5250,1065_TIE_FEA_XX
3931,1049_IEO_DIS_LO
3470,1043_MTI_FEA_XX
1076,1014_IOM_NEU_XX
3967,1049_IWL_ANG_XX
2923,1036_TSI_HAP_XX
4082,1051_IEO_NEU_XX
1465,1019_IEO_HAP_LO
6945,1085_WSI_NEU_XX
1196,1015_DFA_SAD_XX
4372,1054_MTI_FEA_XX
1048,1013_WSI_NEU_XX
2970,1037_TAI_SAD_XX
3854,1048_TIE_SAD_XX
345,1005_TIE_HAP_XX
4698,1058_MTI_SAD_XX
334,1005_IEO_SAD_HI
5184,1064_TAI_SAD_XX
6679,1082_ITH_FEA_XX
3902,1048_ITS_SAD_XX
1273,1016_ITH_ANG_XX
3548,1044_MTI_NEU_XX
7209,1089_IEO_FEA_HI
3839,1048_IEO_HAP_HI
3064,1038_IWL_SAD_XX
6675,1082_ITH_NEU_XX
2240,1028_MTI_FEA_XX
2518,1031_WSI_NEU_XX
3083,1038_ITS_ANG_XX
5520,1068_MTI_FEA_XX
5753,1071_IWW_ANG_XX
360,1005_IWW_FEA_XX
3467,1043_MTI_HAP_XX
280,1004_TAI_NEU_XX
883,1011_TSI_DIS_XX
4017,1050_TIE_HAP_XX
5975,1074_IEO_ANG_LO
5706,1070_ITS_SAD_XX
5003,1062_TIE_ANG_XX
1320,1017_TIE_FEA_XX
4986,1062_IEO_HAP_MD
3901,1048_ITS_HAP_XX
1704,1022_IEO_NEU_XX
6699,1082_WSI_NEU_XX
4077,1050_WSI_HAP_XX
4431,1055_TIE_DIS_XX
4545,1056_ITH_HAP_XX
3944,1049_IOM_FEA_XX
3061,1038_MTI_DIS_XX
3648,1045_DFA_NEU_XX
6458,1079_WSI_DIS_XX
3230,1040_IWL_FEA_XX
3280,1041_TIE_SAD_XX
5586,1069_IWW_NEU_XX
5407,1067_IEO_DIS_LO
4361,1054_IWW_DIS_XX
336,1005_IEO_ANG_MD
1293,1016_TSI_DIS_XX
5041,1062_ITH_DIS_XX
3763,1047_IEO_ANG_HI
4629,1057_ITH_ANG_XX
3693,1046_TIE_DIS_XX
5970,1074_IEO_HAP_MD
1645,1021_IOM_HAP_XX
7111,1087_WSI_SAD_XX
4704,1058_IWL_SAD_XX
2130,1027_TIE_NEU_XX
5569,1069_IEO_FEA_MD
944,1012_ITH_SAD_XX
2071,1026_TAI_DIS_XX
2706,1034_TIE_SAD_XX
218,1003_ITH_SAD_XX
6048,1074_WSI_FEA_XX
6118,1075_ITS_FEA_XX
3034,1038_TIE_SAD_XX
3533,1044_IOM_ANG_XX
7022,1086_TSI_HAP_XX
6261,1077_IWL_SAD_XX
1181,1015_MTI_DIS_XX
4496,1056_IEO_SAD_LO
7004,1086_ITH_HAP_XX
3529,1044_TIE_DIS_XX
4322,1053_WSI_NEU_XX
711,1009_ITS_ANG_XX
4888,1060_ITS_FEA_XX
383,1005_ITH_ANG_XX
6132,1076_IEO_NEU_XX
8,1001_IEO_ANG_LO
4352,1054_IOM_SAD_XX
3270,1041_IEO_ANG_MD
515,1007_IOM_HAP_XX
4196,1052_IWW_FEA_XX
7178,1088_DFA_DIS_XX
7279,1090_IEO_NEU_XX
4846,1060_IOM_FEA_XX
5791,1071_ITS_DIS_XX
7369,1091_IEO_ANG_MD
5181,1064_IWW_DIS_XX
6657,1082_TAI_NEU_XX
1311,1017_IEO_FEA_MD
823,1011_IEO_DIS_HI
3895,1048_DFA_HAP_XX
4375,1054_IWL_HAP_XX
3986,1049_ITS_FEA_XX
1592,1020_ITH_NEU_XX
1488,1019_IOM_SAD_XX
1590,1020_IWL_FEA_XX
3381,1042_TAI_ANG_XX
2447,1031_IEO_SAD_MD
227,1003_DFA_DIS_XX
2767,1034_WSI_ANG_XX
557,1007_ITS_HAP_XX
4952,1061_IWL_FEA_XX
797,1010_TSI_HAP_XX
1966,1025_TIE_NEU_XX
239,1003_TSI_DIS_XX
3645,1045_ITH_ANG_XX
4651,1057_WSI_HAP_XX
470,1006_DFA_SAD_XX
3937,1049_TIE_ANG_XX
3968,1049_IWL_FEA_XX
5219,1064_TSI_HAP_XX
3451,1043_IOM_ANG_XX
2888,1036_TAI_SAD_XX
4691,1058_TAI_HAP_XX
7309,1090_IWW_SAD_XX
2461,1031_TIE_ANG_XX
7147,1088_IWW_FEA_XX
6944,1085_TSI_DIS_XX
1026,1013_ITH_SAD_XX
859,1011_IWL_DIS_XX
5037,1062_ITH_HAP_XX
6552,1081_IEO_FEA_MD
4786,1059_IWL_SAD_XX
2774,1035_IEO_SAD_LO
2627,1033_TIE_DIS_XX
4090,1051_IEO_ANG_MD
7298,1090_TIE_ANG_XX
4760,1059_IOM_NEU_XX
2454,1031_IEO_FEA_HI
5017,1062_IWW_DIS_XX
3691,1046_TIE_ANG_XX
3258,1040_WSI_SAD_XX
3843,1048_IEO_ANG_LO
6967,1086_TIE_NEU_XX
488,1006_WSI_SAD_XX
2005,1025_ITH_ANG_XX
1323,1017_IOM_HAP_XX
1279,1016_DFA_ANG_XX
3133,1039_TAI_HAP_XX
3056,1038_MTI_NEU_XX
437,1006_IOM_DIS_XX
3485,1043_DFA_HAP_XX
5511,1068_TAI_HAP_XX
2655,1033_IWL_ANG_XX
5792,1071_TSI_NEU_XX
5916,1073_IWW_SAD_XX
3875,1048_TAI_DIS_XX
7000,1086_IWL_ANG_XX
2209,1028_IEO_DIS_LO
5418,1067_IOM_SAD_XX
7410,1091_IWL_ANG_XX
4882,1060_DFA_FEA_XX
2643,1033_TAI_ANG_XX
4134,1051_ITH_NEU_XX
7299,1090_TIE_FEA_XX
3392,1042_IWL_SAD_XX
6607,1081_ITS_SAD_XX
423,1006_IEO_DIS_LO
3416,1042_TSI_SAD_XX
5885,1072_WSI_DIS_XX
1541,1020_IEO_HAP_LO
4929,1061_IOM_DIS_XX
6033,1074_ITS_HAP_XX
3672,1046_IEO_NEU_XX
4434,1055_IOM_SAD_XX
632,1008_DFA_NEU_XX
564,1007_TSI_SAD_XX
5261,1065_IWW_ANG_XX
1111,1014_ITH_DIS_XX
958,1012_ITS_FEA_XX
2521,1031_WSI_ANG_XX
5203,1064_ITH_ANG_XX
2540,1032_TIE_NEU_XX
3904,1048_ITS_FEA_XX
5417,1067_IOM_HAP_XX
1681,1021_DFA_HAP_XX
379,1005_IWL_DIS_XX
4014,1050_IEO_DIS_MD
5197,1064_IWL_ANG_XX
1926,1024_DFA_NEU_XX
248,1004_IEO_HAP_MD
2394,1030_TAI_NEU_XX
2144,1027_IWW_SAD_XX
1999,1025_IWL_ANG_XX
5987,1074_TIE_ANG_XX
238,1003_TSI_FEA_XX
7109,1087_WSI_NEU_XX
486,1006_WSI_NEU_XX
6201,1076_TSI_NEU_XX
2261,1028_ITS_HAP_XX
2013,1025_DFA_DIS_XX
1757,1022_ITH_HAP_XX
471,1006_DFA_ANG_XX
4547,1056_ITH_ANG_XX
2523,1031_WSI_DIS_XX
3328,1041_ITS_SAD_XX
4988,1062_IEO_SAD_LO
6901,1085_IWW_FEA_XX
6363,1078_ITS_FEA_XX
812,1011_IEO_SAD_LO
5423,1067_IWW_HAP_XX
1292,1016_TSI_FEA_XX
4248,1053_IEO_HAP_MD
6535,1080_WSI_NEU_XX
6025,1074_ITH_DIS_XX
6424,1079_IWL_HAP_XX
114,1002_IWW_FEA_XX
5672,1070_IWW_FEA_XX
1518,1019_DFA_SAD_XX
1944,1024_WSI_NEU_XX
2566,1032_MTI_SAD_XX
5973,1074_IEO_SAD_MD
6666,1082_MTI_ANG_XX
4210,1052_IWL_NEU_XX
2586,1032_DFA_FEA_XX
2913,1036_DFA_ANG_XX
4325,1053_WSI_ANG_XX
4835,1060_IEO_DIS_HI
4379,1054_IWL_DIS_XX
500,1007_IEO_ANG_MD
6136,1076_IEO_SAD_LO
3761,1047_IEO_ANG_LO
6810,1084_IOM_HAP_XX
1519,1019_DFA_ANG_XX
5604,1069_IWL_NEU_XX
6551,1081_IEO_FEA_LO
323,1004_WSI_HAP_XX
2554,1032_IWW_SAD_XX
6867,1084_WSI_FEA_XX
2079,1026_IWL_HAP_XX
1042,1013_TSI_NEU_XX
3225,1040_MTI_DIS_XX
2505,1031_DFA_DIS_XX
5449,1067_ITH_ANG_XX
1831,1023_MTI_DIS_XX
2328,1029_IWL_FEA_XX
32,1001_IWW_ANG_XX
545,1007_ITH_HAP_XX
524,1007_IWW_FEA_XX
1389,1018_IEO_ANG_LO
43,1001_MTI_SAD_XX
5812,1072_IEO_ANG_MD
6878,1085_IEO_ANG_HI
1288,1016_TSI_NEU_XX
4311,1053_ITS_HAP_XX
2993,1037_DFA_HAP_XX
1618,1020_WSI_SAD_XX
1747,1022_MTI_ANG_XX
3567,1044_DFA_HAP_XX
7179,1088_ITS_NEU_XX
6059,1075_IEO_ANG_HI
1903,1024_TAI_HAP_XX
3530,1044_IOM_NEU_XX
6061,1075_IEO_FEA_MD
485,1006_TSI_DIS_XX
142,1002_DFA_SAD_XX
1159,1015_IOM_HAP_XX
1405,1018_IOM_HAP_XX
3087,1038_TSI_HAP_XX
3153,1039_ITH_ANG_XX
2841,1035_TSI_HAP_XX
4724,1058_ITS_FEA_XX
991,1013_TIE_ANG_XX
6762,1083_ITH_DIS_XX
6309,1078_IEO_DIS_MD
6924,1085_ITH_ANG_XX
5067,1063_IEO_HAP_LO
2440,1030_WSI_FEA_XX
7161,1088_IWL_NEU_XX
570,1007_WSI_SAD_XX
1922,1024_ITH_SAD_XX
2336,1029_DFA_NEU_XX
3757,1047_IEO_HAP_HI
6899,1085_IWW_SAD_XX
953,1012_DFA_DIS_XX
6579,1081_TAI_FEA_XX
6729,1083_IOM_SAD_XX
1474,1019_IEO_FEA_LO
4564,1056_TSI_SAD_XX
4264,1053_TIE_SAD_XX
3502,1043_WSI_NEU_XX
3261,1040_WSI_DIS_XX
7026,1086_TSI_DIS_XX
3561,1044_ITH_HAP_XX
2943,1037_IEO_ANG_HI
7401,1091_MTI_NEU_XX
7192,1088_WSI_HAP_XX
796,1010_TSI_NEU_XX
4989,1062_IEO_SAD_MD
1221,1016_IEO_HAP_HI
1666,1021_MTI_FEA_XX
4384,1054_ITH_FEA_XX
6226,1077_IEO_DIS_LO
5995,1074_IOM_DIS_XX
3001,1037_ITS_ANG_XX
5420,1067_IOM_FEA_XX
6319,1078_IOM_SAD_XX
789,1010_DFA_DIS_XX
6283,1077_TSI_NEU_XX
317,1004_TSI_HAP_XX
772,1010_IWL_NEU_XX
6419,1079_MTI_SAD_XX
2411,1030_IWL_DIS_XX
1648,1021_IOM_FEA_XX
110,1002_IWW_NEU_XX
2735,1034_IWL_HAP_XX
3821,1047_ITS_ANG_XX
358,1005_IWW_SAD_XX
3911,1048_TSI_DIS_XX
1112,1014_DFA_NEU_XX
2659,1033_ITH_HAP_XX
5513,1068_TAI_ANG_XX
6829,1084_MTI_SAD_XX
6813,1084_IOM_FEA_XX
2094,1026_DFA_FEA_XX
2371,1030_IEO_FEA_MD
5661,1070_TIE_DIS_XX
5827,1072_IOM_HAP_XX
5431,1067_TAI_ANG_XX
6198,1076_ITS_ANG_XX
2448,1031_IEO_SAD_HI
2981,1037_IWL_HAP_XX
6000,1074_IWW_FEA_XX
909,1012_TIE_ANG_XX
7434,1091_TSI_ANG_XX
3892,1048_ITH_FEA_XX
884,1011_WSI_NEU_XX
1915,1024_IWL_HAP_XX
2951,1037_TIE_HAP_XX
1873,1024_IEO_SAD_MD
4193,1052_IWW_HAP_XX
6111,1075_DFA_ANG_XX
5805,1072_IEO_HAP_LO
5945,1073_DFA_HAP_XX
4329,1054_IEO_HAP_LO
3849,1048_IEO_DIS_LO
4073,1050_TSI_ANG_XX
82,1001_WSI_DIS_XX
6893,1085_IOM_SAD_XX
3026,1038_IEO_FEA_LO
793,1010_ITS_ANG_XX
3734,1046_DFA_FEA_XX
3377,1042_IWW_DIS_XX
1662,1021_MTI_NEU_XX
2986,1037_ITH_NEU_XX
5192,1064_MTI_FEA_XX
7125,1088_IEO_FEA_LO
6658,1082_TAI_HAP_XX
3676,1046_IEO_SAD_LO
6732,1083_IOM_DIS_XX
1567,1020_IOM_DIS_XX
1250,1016_IWW_FEA_XX
245,1003_WSI_DIS_XX
6911,1085_MTI_SAD_XX
5947,1073_DFA_ANG_XX
2621,1033_IEO_DIS_HI
2930,1036_WSI_SAD_XX
406,1005_WSI_SAD_XX
5818,1072_IEO_DIS_MD
6232,1077_TIE_ANG_XX
1098,1014_MTI_FEA_XX
4108,1051_IOM_FEA_XX
3796,1047_MTI_SAD_XX
6847,1084_DFA_SAD_XX
7270,1089_TSI_ANG_XX
5312,1066_IEO_NEU_XX
1854,1023_ITS_FEA_XX
7295,1090_TIE_NEU_XX
4081,1050_WSI_DIS_XX
6614,1081_TSI_ANG_XX
4945,1061_MTI_ANG_XX
2294,1029_TIE_NEU_XX
6155,1076_IOM_HAP_XX
1376,1017_WSI_NEU_XX
4190,1052_IOM_FEA_XX
7206,1089_IEO_ANG_HI
3716,1046_MTI_FEA_XX
146,1002_ITS_NEU_XX
2854,1036_IEO_HAP_MD
361,1005_IWW_DIS_XX
674,1009_IOM_SAD_XX
6432,1079_ITH_ANG_XX
3060,1038_MTI_FEA_XX
6265,1077_ITH_NEU_XX
65,1001_ITS_NEU_XX
6630,1082_IEO_ANG_LO
5726,1071_IEO_SAD_LO
3297,1041_TAI_HAP_XX
5861,1072_ITH_DIS_XX
4057,1050_ITH_DIS_XX
396,1005_ITS_FEA_XX
451,1006_MTI_HAP_XX
1661,1021_TAI_DIS_XX
83,1002_IEO_NEU_XX
1117,1014_DFA_DIS_XX
5843,1072_TAI_DIS_XX
1995,1025_MTI_DIS_XX
293,1004_IWL_HAP_XX
4634,1057_DFA_SAD_XX
3006,1037_TSI_SAD_XX
6448,1079_TSI_HAP_XX
6962,1086_IEO_FEA_MD
4400,1054_TSI_SAD_XX
931,1012_MTI_HAP_XX
5806,1072_IEO_HAP_MD
3765,1047_IEO_FEA_MD
3910,1048_TSI_FEA_XX
4560,1056_ITS_FEA_XX
353,1005_IOM_ANG_XX
5267,1065_TAI_ANG_XX
2768,1034_WSI_FEA_XX
2776,1035_IEO_SAD_HI
1749,1022_MTI_DIS_XX
4578,1057_IEO_SAD_LO
3117,1039_TIE_ANG_XX
5052,1062_ITS_FEA_XX
189,1003_IOM_ANG_XX
2667,1033_DFA_ANG_XX
1358,1017_DFA_NEU_XX
2635,1033_IWW_HAP_XX
3178,1039_WSI_FEA_XX
5917,1073_IWW_ANG_XX
6437,1079_DFA_SAD_XX
2985,1037_IWL_DIS_XX
1785,1022_WSI_DIS_XX
6256,1077_MTI_ANG_XX
1651,1021_IWW_HAP_XX
4589,1057_IEO_DIS_HI
5381,1066_ITS_DIS_XX
104,1002_IOM_NEU_XX
3701,1046_IWW_HAP_XX
5904,1073_TIE_SAD_XX
35,1001_TAI_NEU_XX
2997,1037_DFA_DIS_XX
7235,1089_TAI_FEA_XX
6021,1074_ITH_HAP_XX
667,1009_TIE_HAP_XX
6269,1077_ITH_FEA_XX
5605,1069_IWL_HAP_XX
652,1009_IEO_HAP_MD
3656,1045_ITS_SAD_XX
3188,1040_IEO_ANG_MD
4632,1057_DFA_NEU_XX
4230,1052_ITS_SAD_XX
4472,1055_DFA_FEA_XX
6801,1084_IEO_DIS_MD
5403,1067_IEO_ANG_HI
3286,1041_IOM_SAD_XX
3038,1038_IOM_NEU_XX
5210,1064_DFA_FEA_XX
7124,1088_IEO_ANG_HI
5662,1070_IOM_NEU_XX
1415,1018_IWW_DIS_XX
3950,1049_IWW_FEA_XX
1829,1023_MTI_ANG_XX
6161,1076_IWW_HAP_XX
616,1008_MTI_SAD_XX
4940,1061_TAI_FEA_XX
5713,1070_TSI_ANG_XX
7119,1088_IEO_SAD_LO
4424,1055_IEO_DIS_MD
6310,1078_IEO_DIS_HI
1109,1014_ITH_ANG_XX
6457,1079_WSI_FEA_XX
3134,1039_TAI_SAD_XX
2293,1029_IEO_DIS_HI
3145,1039_IWL_HAP_XX
2037,1026_IEO_SAD_MD
5877,1072_TSI_ANG_XX
6391,1079_IEO_DIS_MD
